what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331040707671
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331040717343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331040725656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331040727937
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331040731750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331040732953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331040733046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331040734250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331040736390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331040737140
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331040740687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331040741796
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331040744109
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331040745046
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331040750406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331040750406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331040750468
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331041007718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331041013609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331041200625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331041204000
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331041304921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331041306203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331041306218
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331041306281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331041445125
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331041458203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331041884343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331041945500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331042078078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331042078078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331042078171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331042451156
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331042452546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331042454218
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331042466593
